transaction_id,customer_id,date,time,description,payee,amount,channel
T_C007_0125,C007,2026-08-23,16:41:00,Payment to Payee_B_C007,Payee_B_C007,93.13,Web
T_C002_0116,C002,2026-08-23,18:31:00,Payment to Payee_B_C002,Payee_B_C002,131.14,Web
T_C002_0115,C002,2026-08-23,19:19:00,Payment to Payee_C_C002,Payee_C_C002,127.25,Web
T_C001_0091,C001,2026-08-23,19:51:00,Payment to Payee_A_C001,Payee_A_C001,44.74,Web
T_C001_0090,C001,2026-08-23,20:59:00,Payment to Payee_C_C001,Payee_C_C001,67.64,Web
T_C006_0112,C006,2026-08-24,09:56:00,Payment to Payee_B_C006,Payee_B_C006,75.11,Web
T_C007_0127,C007,2026-08-24,12:40:00,Payment to Payee_B_C007,Payee_B_C007,55.52,Web
T_C007_0128,C007,2026-08-24,12:41:00,Payment to Payee_C_C007,Payee_C_C007,109.55,Web
T_C003_0113,C003,2026-08-24,13:19:00,Payment to Payee_C_C003,Payee_C_C003,145.48,Web
T_C002_0117,C002,2026-08-24,13:21:00,Payment to Payee_C_C002,Payee_C_C002,87.27,Web
T_C002_0118,C002,2026-08-24,14:29:00,Payment to Payee_A_C002,Payee_A_C002,140.6,Web
T_C005_0118,C005,2026-08-24,14:52:00,Payment to Payee_C_C005,Payee_C_C005,125.29,Web
T_C006_0114,C006,2026-08-24,16:29:00,Payment to Payee_A_C006,Payee_A_C006,11.12,Web
T_C005_0119,C005,2026-08-24,17:08:00,Payment to Payee_C_C005,Payee_C_C005,52.06,Web
T_C002_0119,C002,2026-08-24,19:15:00,Payment to Payee_A_C002,Payee_A_C002,90.05,Web
T_C006_0113,C006,2026-08-24,20:54:00,Payment to Payee_A_C006,Payee_A_C006,53.5,Web
T_C005_0117,C005,2026-08-24,20:55:00,Payment to Payee_B_C005,Payee_B_C005,56.14,Web
T_C002_0120,C002,2026-08-25,08:20:00,Payment to Payee_C_C002,Payee_C_C002,114.26,Web
T_C007_0130,C007,2026-08-25,08:51:00,Payment to Payee_C_C007,Payee_C_C007,130.02,Web
T_C001_0092,C001,2026-08-25,08:54:00,Payment to Payee_A_C001,Payee_A_C001,75.9,Web
T_C003_0114,C003,2026-08-25,10:38:00,Payment to Payee_A_C003,Payee_A_C003,109.24,Web
T_C003_0116,C003,2026-08-25,10:42:00,Payment to Payee_C_C003,Payee_C_C003,108.4,Web
T_C001_0094,C001,2026-08-25,11:01:00,Payment to Payee_B_C001,Payee_B_C001,102.4,Web
T_C007_0129,C007,2026-08-25,11:09:00,Payment to Payee_A_C007,Payee_A_C007,82.42,Web
T_C004_0124,C004,2026-08-25,11:12:00,Payment to Payee_B_C004,Payee_B_C004,125.91,Web
T_C006_0116,C006,2026-08-25,11:29:00,Payment to Payee_B_C006,Payee_B_C006,61.56,Web
T_C003_0115,C003,2026-08-25,12:35:00,Payment to Payee_B_C003,Payee_B_C003,62.74,Web
T_C005_0120,C005,2026-08-25,15:20:00,Payment to Payee_B_C005,Payee_B_C005,34.87,Web
T_C001_0093,C001,2026-08-25,15:22:00,Payment to Payee_A_C001,Payee_A_C001,52.73,Web
T_C004_0123,C004,2026-08-25,15:41:00,Payment to Payee_B_C004,Payee_B_C004,45.9,Web
T_C006_0115,C006,2026-08-25,17:50:00,Payment to Payee_C_C006,Payee_C_C006,52.55,Web
T_C002_0121,C002,2026-08-25,20:24:00,Payment to Payee_C_C002,Payee_C_C002,64.05,Web
T_C002_0122,C002,2026-08-25,20:52:00,Payment to Payee_A_C002,Payee_A_C002,101.28,Web
T_C002_0123,C002,2026-08-26,08:08:00,Payment to Payee_C_C002,Payee_C_C002,80.32,Web
T_C007_0132,C007,2026-08-26,08:41:00,Payment to Payee_B_C007,Payee_B_C007,79.63,Web
T_C002_0125,C002,2026-08-26,09:33:00,Payment to Payee_A_C002,Payee_A_C002,137.46,Web
T_C004_0125,C004,2026-08-26,10:06:00,Payment to Payee_C_C004,Payee_C_C004,96.19,Web
T_C004_0126,C004,2026-08-26,11:15:00,Payment to Payee_C_C004,Payee_C_C004,17.11,Web
T_C005_0121,C005,2026-08-26,12:47:00,Payment to Payee_B_C005,Payee_B_C005,107.29,Web
T_C001_0095,C001,2026-08-26,12:55:00,Payment to Payee_B_C001,Payee_B_C001,19.72,Web
T_C007_0133,C007,2026-08-26,12:58:00,Payment to Payee_B_C007,Payee_B_C007,68.6,Web
T_C001_0096,C001,2026-08-26,13:41:00,Payment to Payee_C_C001,Payee_C_C001,81.32,Web
T_C002_0124,C002,2026-08-26,13:55:00,Payment to Payee_B_C002,Payee_B_C002,24.05,Web
T_C005_0122,C005,2026-08-26,17:50:00,Payment to Payee_B_C005,Payee_B_C005,43.94,Web
T_C007_0131,C007,2026-08-26,18:20:00,Payment to Payee_C_C007,Payee_C_C007,105.31,Web
T_C006_0117,C006,2026-08-26,19:57:00,Payment to Payee_A_C006,Payee_A_C006,86.52,Web
T_C001_0097,C001,2026-08-27,08:07:00,Payment to Payee_B_C001,Payee_B_C001,132.79,Web
T_C006_0118,C006,2026-08-27,08:59:00,Payment to Payee_A_C006,Payee_A_C006,67.41,Web
T_C003_0118,C003,2026-08-27,10:13:00,Payment to Payee_B_C003,Payee_B_C003,57.84,Web
T_C001_0098,C001,2026-08-27,10:37:00,Payment to Payee_B_C001,Payee_B_C001,144.75,Web
T_C003_0119,C003,2026-08-27,11:14:00,Payment to Payee_A_C003,Payee_A_C003,150.0,Web
T_C005_0124,C005,2026-08-27,11:37:00,Payment to Payee_A_C005,Payee_A_C005,149.62,Web
T_C002_0126,C002,2026-08-27,14:55:00,Payment to Payee_A_C002,Payee_A_C002,101.67,Web
T_C003_0117,C003,2026-08-27,16:23:00,Payment to Payee_B_C003,Payee_B_C003,12.55,Web
T_C004_0127,C004,2026-08-27,18:14:00,Payment to Payee_B_C004,Payee_B_C004,17.35,Web
T_C005_0123,C005,2026-08-27,20:25:00,Payment to Payee_C_C005,Payee_C_C005,61.1,Web
T_C004_0129,C004,2026-08-28,08:35:00,Payment to Payee_A_C004,Payee_A_C004,146.91,Web
T_C006_0120,C006,2026-08-28,13:00:00,Payment to Payee_B_C006,Payee_B_C006,116.25,Web
T_C007_0134,C007,2026-08-28,13:46:00,Payment to Payee_C_C007,Payee_C_C007,109.87,Web
T_C006_0119,C006,2026-08-28,18:53:00,Payment to Payee_A_C006,Payee_A_C006,107.08,Web
T_C004_0128,C004,2026-08-28,19:30:00,Payment to Payee_A_C004,Payee_A_C004,24.08,Web
T_C006_0121,C006,2026-08-29,09:13:00,Payment to Payee_A_C006,Payee_A_C006,84.17,Web
T_C007_0137,C007,2026-08-29,09:30:00,Payment to Payee_B_C007,Payee_B_C007,27.91,Web
T_C004_0132,C004,2026-08-29,13:18:00,Payment to Payee_A_C004,Payee_A_C004,100.43,Web
T_C006_0122,C006,2026-08-29,14:31:00,Payment to Payee_A_C006,Payee_A_C006,144.57,Web
T_C002_0128,C002,2026-08-29,14:41:00,Payment to Payee_B_C002,Payee_B_C002,21.24,Web
T_C004_0131,C004,2026-08-29,15:41:00,Payment to Payee_B_C004,Payee_B_C004,37.92,Web
T_C007_0135,C007,2026-08-29,18:22:00,Payment to Payee_A_C007,Payee_A_C007,81.02,Web
T_C005_0127,C005,2026-08-29,18:31:00,Payment to Payee_B_C005,Payee_B_C005,29.49,Web
T_C002_0129,C002,2026-08-29,18:54:00,Payment to Payee_B_C002,Payee_B_C002,84.71,Web
T_C007_0136,C007,2026-08-29,18:56:00,Payment to Payee_B_C007,Payee_B_C007,88.15,Web
T_C004_0130,C004,2026-08-29,18:59:00,Payment to Payee_B_C004,Payee_B_C004,133.29,Web
T_C005_0126,C005,2026-08-29,19:04:00,Payment to Payee_B_C005,Payee_B_C005,124.66,Web
T_C005_0125,C005,2026-08-29,19:13:00,Payment to Payee_B_C005,Payee_B_C005,71.38,Web
T_C003_0121,C003,2026-08-29,19:56:00,Payment to Payee_C_C003,Payee_C_C003,83.71,Web
T_C003_0120,C003,2026-08-29,20:06:00,Payment to Payee_C_C003,Payee_C_C003,81.08,Web
T_C002_0127,C002,2026-08-29,20:16:00,Payment to Payee_C_C002,Payee_C_C002,57.4,Web
T_C006_0123,C006,2026-08-30,09:02:00,Payment to Payee_C_C006,Payee_C_C006,138.98,Web
T_C003_0123,C003,2026-08-30,10:10:00,Payment to Payee_C_C003,Payee_C_C003,35.32,Web
T_C001_0101,C001,2026-08-30,11:16:00,Payment to Payee_B_C001,Payee_B_C001,16.21,Web
T_C005_0128,C005,2026-08-30,12:42:00,Payment to Payee_B_C005,Payee_B_C005,31.58,Web
T_C001_0099,C001,2026-08-30,13:46:00,Payment to Payee_B_C001,Payee_B_C001,120.1,Web
T_C006_0124,C006,2026-08-30,14:44:00,Payment to Payee_B_C006,Payee_B_C006,135.38,Web
T_C002_0130,C002,2026-08-30,16:02:00,Payment to Payee_A_C002,Payee_A_C002,96.44,Web
T_C004_0133,C004,2026-08-30,16:47:00,Payment to Payee_A_C004,Payee_A_C004,111.24,Web
T_C001_0100,C001,2026-08-30,17:32:00,Payment to Payee_C_C001,Payee_C_C001,26.19,Web
T_C002_0131,C002,2026-08-30,18:43:00,Payment to Payee_A_C002,Payee_A_C002,138.93,Web
T_C007_0138,C007,2026-08-30,18:57:00,Payment to Payee_A_C007,Payee_A_C007,56.99,Web
T_C002_0132,C002,2026-08-30,19:05:00,Payment to Payee_A_C002,Payee_A_C002,70.76,Web
T_C003_0122,C003,2026-08-30,20:39:00,Payment to Payee_B_C003,Payee_B_C003,28.35,Web
T_C005_0129,C005,2026-08-31,09:28:00,Payment to Payee_B_C005,Payee_B_C005,148.7,Web
T_C007_0139,C007,2026-08-31,13:14:00,Payment to Payee_B_C007,Payee_B_C007,114.19,Web
T_C005_0131,C005,2026-08-31,14:34:00,Payment to Payee_B_C005,Payee_B_C005,15.15,Web
T_C004_0134,C004,2026-08-31,14:56:00,Payment to Payee_A_C004,Payee_A_C004,127.26,Web
T_C005_0130,C005,2026-08-31,17:25:00,Payment to Payee_C_C005,Payee_C_C005,84.81,Web
T_C003_0124,C003,2026-08-31,19:28:00,Payment to Payee_B_C003,Payee_B_C003,16.12,Web
T_C002_0134,C002,2026-09-01,08:20:00,Payment to Payee_B_C002,Payee_B_C002,121.46,Web
T_C002_0133,C002,2026-09-01,10:44:00,Payment to Payee_A_C002,Payee_A_C002,51.93,Web
T_C004_0136,C004,2026-09-01,12:56:00,Payment to Payee_B_C004,Payee_B_C004,15.25,Web
T_C002_0135,C002,2026-09-01,13:23:00,Payment to Payee_A_C002,Payee_A_C002,70.3,Web
T_C001_0102,C001,2026-09-01,13:27:00,Payment to Payee_C_C001,Payee_C_C001,19.8,Web
T_C007_0142,C007,2026-09-01,15:03:00,Payment to Payee_C_C007,Payee_C_C007,131.3,Web
T_C003_0125,C003,2026-09-01,15:39:00,Payment to Payee_C_C003,Payee_C_C003,49.89,Web
T_C007_0141,C007,2026-09-01,17:18:00,Payment to Payee_A_C007,Payee_A_C007,74.93,Web
T_C004_0137,C004,2026-09-01,17:38:00,Payment to Payee_B_C004,Payee_B_C004,25.02,Web
T_C004_0135,C004,2026-09-01,20:31:00,Payment to Payee_C_C004,Payee_C_C004,36.08,Web
T_C007_0140,C007,2026-09-01,20:56:00,Payment to Payee_B_C007,Payee_B_C007,56.38,Web
T_C002_0137,C002,2026-09-02,10:05:00,Payment to Payee_B_C002,Payee_B_C002,95.33,Web
T_C004_0139,C004,2026-09-02,10:54:00,Payment to Payee_B_C004,Payee_B_C004,80.59,Web
T_C003_0127,C003,2026-09-02,11:23:00,Payment to Payee_C_C003,Payee_C_C003,104.96,Web
T_C003_0126,C003,2026-09-02,11:34:00,Payment to Payee_B_C003,Payee_B_C003,43.48,Web
T_C003_0128,C003,2026-09-02,15:29:00,Payment to Payee_B_C003,Payee_B_C003,117.72,Web
T_C004_0138,C004,2026-09-02,15:41:00,Payment to Payee_B_C004,Payee_B_C004,86.06,Web
T_C001_0103,C001,2026-09-02,17:20:00,Payment to Payee_A_C001,Payee_A_C001,102.87,Web
T_C002_0136,C002,2026-09-02,17:43:00,Payment to Payee_A_C002,Payee_A_C002,120.95,Web
T_C002_0138,C002,2026-09-02,17:43:00,Payment to Payee_C_C002,Payee_C_C002,43.72,Web
T_C006_0125,C006,2026-09-02,18:52:00,Payment to Payee_C_C006,Payee_C_C006,65.21,Web
T_C001_0104,C001,2026-09-02,19:57:00,Payment to Payee_B_C001,Payee_B_C001,52.05,Web
T_C007_0145,C007,2026-09-03,10:08:00,Payment to Payee_B_C007,Payee_B_C007,148.93,Web
T_C001_0106,C001,2026-09-03,10:12:00,Payment to Payee_B_C001,Payee_B_C001,68.86,Web
T_C003_0129,C003,2026-09-03,10:52:00,Payment to Payee_C_C003,Payee_C_C003,37.96,Web
T_C003_0130,C003,2026-09-03,10:55:00,Payment to Payee_C_C003,Payee_C_C003,45.0,Web
T_C002_0139,C002,2026-09-03,11:29:00,Payment to Payee_B_C002,Payee_B_C002,99.31,Web
T_C007_0143,C007,2026-09-03,11:32:00,Payment to Payee_C_C007,Payee_C_C007,26.77,Web
T_C001_0105,C001,2026-09-03,13:25:00,Payment to Payee_C_C001,Payee_C_C001,107.61,Web
T_C007_0144,C007,2026-09-03,14:33:00,Payment to Payee_A_C007,Payee_A_C007,51.77,Web
T_C003_0131,C003,2026-09-03,15:55:00,Payment to Payee_A_C003,Payee_A_C003,61.97,Web
T_C005_0132,C005,2026-09-03,18:42:00,Payment to Payee_C_C005,Payee_C_C005,59.7,Web
T_C001_0107,C001,2026-09-03,18:47:00,Payment to Payee_C_C001,Payee_C_C001,136.39,Web
T_C004_0140,C004,2026-09-03,20:07:00,Payment to Payee_C_C004,Payee_C_C004,56.3,Web
T_C006_0130,C006,2026-09-04,02:00:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,946.62,Mobile_API
T_C006_0131,C006,2026-09-04,02:05:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,949.31,Mobile_API
T_C006_0132,C006,2026-09-04,02:10:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1039.82,Mobile_API
T_C006_0133,C006,2026-09-04,02:15:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1021.95,Mobile_API
T_C007_0150,C007,2026-09-04,03:00:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,962.81,Mobile_API
T_C007_0151,C007,2026-09-04,03:05:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1132.06,Mobile_API
T_C007_0152,C007,2026-09-04,03:10:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1072.88,Mobile_API
T_C007_0153,C007,2026-09-04,03:15:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,947.53,Mobile_API
T_C005_0136,C005,2026-09-04,04:00:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1072.57,Mobile_API
T_C005_0137,C005,2026-09-04,04:05:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1033.73,Mobile_API
T_C005_0138,C005,2026-09-04,04:10:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1017.34,Mobile_API
T_C005_0139,C005,2026-09-04,04:15:00,Transfer to Unknown_Crypto_Exchange,Unknown_Crypto_Exchange,1131.7,Mobile_API
T_C007_0147,C007,2026-09-04,10:20:00,Payment to Payee_A_C007,Payee_A_C007,130.74,Web
T_C001_0109,C001,2026-09-04,12:13:00,Payment to Payee_C_C001,Payee_C_C001,70.18,Web
T_C002_0141,C002,2026-09-04,12:43:00,Payment to Payee_A_C002,Payee_A_C002,86.52,Web
T_C006_0127,C006,2026-09-04,13:59:00,Payment to Payee_C_C006,Payee_C_C006,122.11,Web
T_C001_0108,C001,2026-09-04,14:35:00,Payment to Payee_B_C001,Payee_B_C001,126.72,Web
T_C007_0146,C007,2026-09-04,17:57:00,Payment to Payee_B_C007,Payee_B_C007,136.93,Web
T_C002_0140,C002,2026-09-04,18:00:00,Payment to Payee_B_C002,Payee_B_C002,135.85,Web
T_C006_0126,C006,2026-09-04,18:08:00,Payment to Payee_B_C006,Payee_B_C006,43.15,Web
T_C004_0141,C004,2026-09-04,18:16:00,Payment to Payee_A_C004,Payee_A_C004,110.6,Web
T_C004_0143,C004,2026-09-04,18:48:00,Payment to Payee_C_C004,Payee_C_C004,37.04,Web
T_C006_0128,C006,2026-09-04,19:20:00,Payment to Payee_B_C006,Payee_B_C006,54.53,Web
T_C004_0142,C004,2026-09-04,19:21:00,Payment to Payee_C_C004,Payee_C_C004,120.71,Web
T_C007_0148,C007,2026-09-04,20:05:00,Payment to Payee_C_C007,Payee_C_C007,78.26,Web
T_C005_0134,C005,2026-09-05,09:00:00,Payment to Payee_A_C005,Payee_A_C005,23.8,Web
T_C006_0129,C006,2026-09-05,09:12:00,Payment to Payee_C_C006,Payee_C_C006,29.06,Web
T_C003_0132,C003,2026-09-05,09:48:00,Payment to Payee_B_C003,Payee_B_C003,32.44,Web
T_C002_0144,C002,2026-09-05,11:24:00,Payment to Payee_A_C002,Payee_A_C002,129.47,Web
T_C002_0142,C002,2026-09-05,13:37:00,Payment to Payee_B_C002,Payee_B_C002,51.88,Web
T_C007_0149,C007,2026-09-05,13:40:00,Payment to Payee_B_C007,Payee_B_C007,18.12,Web
T_C004_0144,C004,2026-09-05,14:32:00,Payment to Payee_B_C004,Payee_B_C004,55.91,Web
T_C004_0146,C004,2026-09-05,15:20:00,Payment to Payee_A_C004,Payee_A_C004,141.02,Web
T_C001_0110,C001,2026-09-05,15:28:00,Payment to Payee_A_C001,Payee_A_C001,71.9,Web
T_C003_0133,C003,2026-09-05,16:09:00,Payment to Payee_A_C003,Payee_A_C003,126.35,Web
T_C001_0111,C001,2026-09-05,16:30:00,Payment to Payee_C_C001,Payee_C_C001,121.12,Web
T_C005_0135,C005,2026-09-05,16:47:00,Payment to Payee_C_C005,Payee_C_C005,82.63,Web
T_C004_0145,C004,2026-09-05,18:06:00,Payment to Payee_A_C004,Payee_A_C004,35.87,Web
T_C002_0143,C002,2026-09-05,19:16:00,Payment to Payee_B_C002,Payee_B_C002,73.96,Web
T_C005_0133,C005,2026-09-05,20:21:00,Payment to Payee_B_C005,Payee_B_C005,145.2,Web
